region_name,Station,longitude,latitude,date,time,Twilight,net,mesh (um),net diamter (m),tow depth (m),bottom depth(m),volume (m3),CTD,Polychaeta,Amphipoda,Cirripedia,Cladocera,Copepoda,Cumacea,Anomura,Brachyura,Caridea,Pleocyemata,Euphausiacea,Isopoda,Mysida,Ostracoda,Bryozoa,Chaetognatha,Anthozoa,Hydromedusa,Siphonophora,Scyphozoa,Ctenophora,Echinodermata,Bivalva,Cephalopoda,Gastropoda,Pteropoda,Nemertea,Phoronida,Pisces,Platyhelminthes,Protozoa,Sipuncula,Appendicularia,Thaliacea,Animalia
Saanich Inlet,DCV,-123.5,48.667,2002-06-22,11:15,Daylight,SCOR VNH,236,0.56,100,110,18.05,240,8.60544,1.68066,10.42437,1.08144,26.30702,0,0.07978,0.38227,0.28498,1.52066,10.55202,0.06382,0,0,0,14.84765,0,18.81884,4.50606,0,1.14881,0.01206,0.01489,0,0.03688,0.30139,0,0,0,0.27657,0.09701,0,2.03347,0,0
Central Strait of Georgia,GEO1,-123.748,49.25,2002-06-24,11:55,Daylight,SCOR VNH,236,0.56,100,400,22.71,,0.0303,0.09247,0.21136,0.09864,1.61344,0,0,0,0,0,0,0,0,0.14091,0.01282,2.022,0,0.18715,0.02598,0,0,0,0.00085,0,0.0055,4.61118,0,0,0.00088,0,0,0,0,0,0
Dixon Shelf,DE03,-131.885,54.172,2002-06-25,11:35,Daylight,Bongo VNH,253,0.58,60,71,19.54,120,0,0,0.06551,0,10.16774,0,0,0.11771,0.06448,0,0.01474,0,0,0,0,0.72681,0,1.11054,0,0,0,0,0,0,0,0.90071,0,0,0.00102,0,0.02096,0,0,0,0
Dixon Shelf,DE04,-132.101,54.208,2002-06-25,13:31,Daylight,Bongo VNH,253,0.58,100,111,26.51,123,0,0.65183,0,0,13.29707,0,0,0.08299,0,0,0,0,0,0,0,1.73851,0,24.52659,0.04451,0,0,0,0,0,0,0.61562,0,0,0.00151,0,0,0,0,0,0
Dixon Shelf,DE05,-132.255,54.185,2002-06-25,15:16,Daylight,Bongo VNH,253,0.58,90,104,24.38,126,0,0,0,0,36.84658,0,0,0.18868,0.02584,0,1.99246,0,0,0,0,0.70427,0,3.07629,0,0,0,0,0,0,0,1.25923,0,0,0,0,0,0,0,0,0
Dixon Shelf,DE06,-132.455,54.192,2002-06-25,16:56,Daylight,Bongo VNH,253,0.58,80,91,19.58,129,0,0,0,0,46.51174,0,0.41839,0.11747,5.66293,0,0.70736,0,0,0,0,1.4002,0,5.3808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dixon Shelf,DE07,-132.704,54.202,2002-06-25,19:39,Daylight,Bongo VNH,253,0.58,90,109,23.8,132,0,0,0,0,23.85154,0,0.1721,0.48319,0,0,0.90756,0,0,0,0,0.29134,0,0.97059,0,0,0,0,0,0,0,0.53613,0,0,0,0,0,0,0.56471,0,0
Dixon Basin,D13,-134.903,53.947,2002-06-26,7:35,Daylight,Bongo VNH,253,0.58,150,1500,39.05,135,0.5597,0.50192,0,0,45.18338,0,0,0.2356,0,0,3.9035,0,0,0.16901,0,5.71309,0,4.32779,0.38618,0,0,0,0,0,0,1.70653,0,0,0.98105,0,0.29976,0,0.02213,0,0
Dixon Basin,D12,-134.679,53.987,2002-06-26,9:14,Daylight,Bongo VNH,253,0.58,150,1500,37.73,138,0.1357,1.27729,0,0,90.88416,0,0,0,0.5605,0,1.89239,0,0,0.50888,0.00221,4.53941,0,1.76518,0.06255,0,0,0,0,0,0,1.90193,0,0,0.00239,0,0.27005,0,0,0,0
Dixon Basin,D11,-134.476,54.042,2002-06-26,11:00,Daylight,Bongo VNH,253,0.58,150,1500,39.47,141,0.02128,3.02002,0,0,27.46754,0,0,1.67216,3.85559,0,2.66733,0,0,0,0,4.80629,0,3.58449,0,0,0,0,0,0.13935,0,2.45959,0,0,0.00228,0,0.07638,0,0,0,0
Dixon Shelf,D10,-134.271,54.124,2002-06-26,12:47,Daylight,Bongo VNH,253,0.58,150,1500,48.18,144,0,0,0,0,15.11763,0,0,0.19095,9.20548,0,1.16014,0,0,0,0,4.67331,0,4.41844,0.09797,0,0,0,0,0,0,0.9506,0,0,0.01681,0,0.11663,0,0,0,0
Dixon Shelf,D09,-134.053,54.164,2002-06-26,14:22,Daylight,Bongo VNH,253,0.58,150,1500,42.95,147,0.01565,0.26542,0,0,12.29693,0,0,0,1.71129,0,1.22896,0,0,0,0,1.3736,0,1.16414,0,0,0,0,0,0,0,0.21188,0,0,0.00629,0,0.11653,0,0.0149,0,0
Dixon Shelf,D08,-133.822,54.214,2002-06-26,16:01,Daylight,Bongo VNH,253,0.58,150,457,57.46,150,0,0.54299,0,0,38.74298,0,0.08861,0.16011,5.16046,0,1.83126,0,0,0.22276,0,0.62221,0,0.76227,0,0,0,0,0,0,0,1.77445,0,0,0.0047,0,0.10493,0,0,0,0
Dixon Shelf,D07,-133.616,54.28,2002-06-26,17:52,Daylight,Bongo VNH,253,0.58,150,275,46.44,153,0,0.5814,0,0,27.87562,0,0.01072,0,0.19595,0,0.10336,0,0,0,0,1.21593,0,0,0,0,0,0,0,0,0,0,0,0,0.63587,0,0.06615,0,0,0,0
BC Inlets,RI2,-127.558,51.51,2002-06-28,14:30,Daylight,Bongo VNH,253,0.58,150,210,53.44,180,0.30479,4.41916,0,0,12.55334,0,0,0,0,0,11.86363,0,0,0.47904,0,1.92589,0,0,0.08832,0,0,0,0.00144,0,0,0,0,0,0.12856,0,0,0,0,0,0
BC Inlets,RI3,-127.538,51.573,2002-06-28,15:45,Daylight,Bongo VNH,253,0.58,150,330,47.67,183,0.3843,2.68411,0.08055,0,6.1821,0,0,0,0,0,0.50933,0,0.47829,0.9398,0,0.67632,0,0,0.19803,0,0,0,0,0,0,0.22824,0,0,0,0,0,0,0.03625,0,0
Southern Vancouver Island Shelf (Stations B and D),P04,-126.666,48.651,2002-06-30,17:10,Daylight,Bongo VNH,236,0.56,250,1336,143.28,6,0.02904,0.1368,0.134,0,3.00593,0,0,0.22892,0.25649,0,0.48007,0.01608,0,0.40201,0,1.856,0,0.39783,0.42909,0,0.08252,0,0,0,0,0.9196,0,0,2.03797,0,0,0,0.13847,0,0
Northern Vancouver Island Offshore,P08,-128.666,48.816,2002-01-07,9:40,Daylight,Bongo VNH,236,0.56,250,2440,56.76,10,0.01212,1.41592,0.02819,0,16.56709,0,0,0.28894,0,0,1.05892,0,0,0.14095,0,4.21423,0,5.88724,0.54616,0,0,0,0,0,0,0.53559,0,0,0,0,0.51546,0,0.00564,0,0
Northern Vancouver Island Offshore,P12,-130.666,48.969,2002-02-07,4:20,Daylight,Bongo VNH,236,0.56,250,3266,47.75,15,0.28482,1.0699,0,0,13.84774,0,0,0,0.30995,0,3.28275,0,0,0.40209,0,4.52876,0,2.1311,0.29654,0,0,0,0,0,0,0,0,0,1.22304,0,1.7585,0,0.0268,0,0
Alaska Basin East,P16,-134.668,49.282,2002-03-07,5:49,Daylight,Bongo VNH,236,0.56,250,3662,56.15,20,0.58187,0.46483,0,0,14.86736,0,0,0,0,0,1.27572,0,0,0.5699,0,2.56984,0,2.53037,0.04203,0,0,0,0,0,0,1.00303,0,0,0,0,1.19634,0,1.63391,0,0
Alaska Basin East,P20,-138.667,49.567,2002-04-07,6:53,Daylight,Bongo VNH,236,0.56,250,3970,55.9,25,0.50502,1.10511,0,0,18.44408,0,0,0,0,0,2.58374,0,0,0.45796,0,5.11742,0,1.717,0.08444,0,0,0.30775,0,0.09839,0,3.76386,0,0,0.28623,0,2.42169,0,4.41189,0.00143,0
Alaska Basin East,P26,-145,50,2002-05-07,6:00,Daylight,Bongo VNH,236,0.56,250,4250,59.55,34,0.06046,1.20826,0,0,10.26376,0,0,0,0,0,0.28239,0,0,0.37616,0,4.08598,0,1.19027,0.07926,0,0,0,0,0,0,6.9414,0,0,0,0,0.72738,0,0.41754,0.02687,0
Central Strait of Georgia,GEO1,-123.748,49.25,2002-07-24,10:30,Daylight,SCOR VNH,236,0.56,100,400,22.71,,0.06059,1.12285,0,0,3.09348,0,0,0,0,0,0.43152,0,0,1.26816,0.02748,2.13122,0,0.6539,0.02598,0,0,0,0,0,0.01099,1.07794,0,0,0,0,0,0,0.09863,0,0
Southern Vancouver Island Shelf (Stations B and D),B7,-125.591,48.532,2002-04-08,19:32,Daylight,Bongo VNH,236,0.58,70,75,34.36,2,0.07451,0,1.67637,0.15366,2.82328,0,0,0,0.00943,0,0.40605,0,0,0,0.00121,2.17671,0,0,0,0,0,0,0,0,0,0.15832,0,0,0.28231,0,0.61791,0,2.44936,0,0
Southern Vancouver Island Shelf (Stations B and D),B8,-125.501,48.574,2002-04-08,20:35,Daylight,Bongo VNH,236,0.58,120,127,49.7,4,0,0.22938,0.07726,0,2.76324,0,0,0,0,0,9.79058,0,0.64386,0,0,4.18173,0,0,0,0,0,0,0,0,0,0,0,0,0.01696,0,0,0,0.04507,0,0
Southern Vancouver Island Shelf (Station C),C1,-125.257,48.482,2002-04-08,22:16,Daylight,Bongo VNH,236,0.58,140,145,46.12,6,0,0,0.19428,0,15.02051,0,0,0,0,0,58.55647,0,0.98786,0,0,8.38231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09714,0,0
Southern Vancouver Island Shelf (Station C),C3,-125.347,48.391,2002-04-08,23:18,Night,Bongo VNH,236,0.58,110,115,35.8,8,0,0,0,0.00223,2.30566,0,0,0,0,0,114.1133,0,0,0,0,3.13966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Southern Vancouver Island Shelf (Stations B and D),A2,-126.061,48.376,2002-05-08,22:13,Daylight,Bongo VNH,236,0.58,250,372,86.24,10,0.01855,0.45919,0.16326,0.1076,6.96124,0,0,0.19017,0.0429,0,4.95179,0,0,0.29684,0,2.20593,0,1.69481,0.26202,0,0,0,0,0.11248,0.00579,0.06308,0,0,0,0,0,0,0,0,0
Southern Vancouver Island Shelf (Stations B and D),A3,-126.262,48.409,2002-06-08,0:20,Night,Bongo VNH,236,0.58,250,920,135.55,12,0,0.99742,0.50992,0.08026,10.95942,0,0.0147,0.3969,0.04642,0,3.64205,0,0,0.09443,0,4.22245,0,3.4461,0.68344,0,0,0,0,0.04058,0,0,0,0,1.79196,0,0.09443,0,0,0,0
Southern Vancouver Island Shelf (Stations B and D),A1,-126.122,48.49,2002-06-08,1:46,Night,Bongo VNH,236,0.58,190,199,74.37,14,0,8.90682,0,0.0043,8.72472,0,0.05508,0,0,0,942.67949,0,0,0.25817,0,3.03478,0,0.40877,0.12693,0,0,0,0.00155,0,0.00671,0,0,0,0,0,0,0,0.18072,0,0
Southern Vancouver Island Shelf (Stations B and D),B3,-125.654,48.851,2002-06-08,21:03,Daylight,Bongo VNH,236,0.58,40,45,12.77,16,0,0,0.20047,0.426,4.67946,0,0,3.00705,0.14064,0,0.51872,0,0,0,0,0.43179,0,0,0.36962,0,0,0,0,0,0,0,0,0,0,0,0,0,13.00548,0,0
Southern Vancouver Island Shelf (Stations B and D),B5,-125.906,48.606,2002-06-08,23:42,Night,Bongo VNH,236,0.58,85,91,31.41,18,0.0815,0.27507,2.36357,0.18848,3.3998,0,0,0.13053,0.03375,0,1.68379,0,0.02547,0,0,3.50054,0,0.06049,0,0,0,0.03423,0,0,0,0,0,0,0,0,0,0,2.15982,0,0
Southern Vancouver Island Shelf (Stations B and D),B5,-125.777,48.675,2002-07-08,1:14,Night,Bongo VNH,236,0.58,58,63,19.19,20,0.24179,0,0.28348,0.08338,1.72239,0,0,0,0.01688,0,0.87462,0,0,0,0,1.28953,0,0,0,0,0,0.01401,0,0,0,0,0,0,0.06774,0,0,0,1.57582,0,0
Central Strait of Georgia,GEO1,-123.748,49.25,2002-08-08,11:00,Daylight,SCOR VNH,236,0.56,100,400,22.71,,0.09019,0.16697,0,0,0.97554,0,0,0,0,0,0,0,0,0,0.00275,0.81312,0,0,0,0,0,0,0.00211,0,0.02198,1.07794,0,0,0,0,0,0,0,0,0
Northern Vancouver Island Shelf,T07,-129.215,50.828,2002-08-18,6:23,Daylight,Bongo VNH,253,0.58,79,88,17.74,53,0,2.37565,0.97407,0.02706,33.02902,0,0,0.23112,1.14036,0,1.40226,0,0,0,0,0.74103,0,14.7266,0,0,0.354,0,0,0,0.00469,0.45998,0,0,0,0,0,0,0,0,0
Northern Vancouver Island Shelf,T08,-129.489,50.702,2002-08-18,8:53,Daylight,Bongo VNH,253,0.58,156,1000,54.37,56,0.00386,0.63255,0.02648,0,1.06804,0,0,0,0,0,0.03281,0,0,0.02943,0,2.92309,0,0,0,0,0,0.00494,0.00044,0,0.00191,0.15008,0,0,0.03219,0,0.25014,0,0,0,0
Northern Vancouver Island Shelf,T09,-129.655,50.619,2002-08-18,10:51,Daylight,Bongo VNH,253,0.58,150,1000,55.18,59,0,0.63762,0.05799,0,3.7655,0,0.06975,0.06379,0,0,0.87812,0.11018,0,0,0,5.97811,0,0.1033,0.38415,0,0,0,0.00017,0.09967,0.00226,0,0.02262,0,0.26459,0,0.92787,0,0.0203,0,0
Northern Vancouver Island Offshore,T10,-129.827,50.541,2002-08-18,12:56,Daylight,Bongo VNH,253,0.58,150,1500,60.17,62,0.01968,2.51607,0,0,11.21052,0,0.01212,0,0,0,0.92618,0.00239,0,0.05318,0,5.81206,0,3.70949,1.10287,0,0,0,0,0.09141,0.00035,0.0339,0,0,0.99966,0,1.13226,0,0,0,0
Northern Vancouver Island Offshore,T11,-129.988,50.463,2002-08-18,14:46,Daylight,Bongo VNH,253,0.58,150,2000,60.41,65,0.22513,3.60338,0.1854,0,25.09954,0,0,0.12581,0.01043,0,0.05367,0,0,0.10594,0,7.86717,0,2.80086,0.03907,0,0,0,0,0,0,3.67621,0,0,0.02897,0,1.46498,0,0,0,0
Northern Vancouver Island Offshore,T12,-130.156,50.381,2002-08-18,16:34,Daylight,Bongo VNH,253,0.58,150,2000,58.01,68,0.23444,5.40487,0,0,7.5471,0,0,0.04827,0,0,1.28088,0,0,0.22065,0,2.66892,0,6.43337,0.30202,0,0,0,0.00066,0.16721,0.00143,0.68402,0,0,0.04137,0,3.09607,0,0.02979,0,0
Northern Vancouver Island Offshore,T13,-130.366,50.3,2002-08-18,18:50,Daylight,Bongo VNH,253,0.58,150,2000,68.76,73,0,3.54788,0.08144,0,14.08895,0,0,0,0,0,0.36507,0,0,0.18616,0,4.57161,0,1.94299,0,0,0,0,0,0.07999,0,0,0,0,0,0,0.36393,0,0,0,0
Northern Vancouver Island Shelf,T06,-129,50.938,2002-08-19,6:10,Daylight,Bongo VNH,253,0.58,50,58,20.9,74,0,0,0.30622,0.03828,7.16388,0,0.09799,0,0.18888,0,0.45981,0,0,0,0,1.36096,0,1.72727,0,0,0.0601,0.07717,0,0,0.01592,1.69187,0,0,0,0,0,0,0.32153,0,0
Northern Vancouver Island Shelf,T05,-128.857,51.013,2002-08-19,7:44,Daylight,Bongo VNH,253,0.58,50,59,18.07,77,0,0,0.07084,0,15.5605,0,0,0.3896,0.43938,0,0.09087,0,0,0,0,1.57278,0,0.10515,0,0,0.20852,0.06251,0,0,0.0046,1.35473,0,0,0,0,0,0,0.24792,0,0
Northern Vancouver Island Shelf,T04,-128.727,51.075,2002-08-19,9:10,Daylight,Bongo VNH,253,0.58,50,60,13.85,80,0,0,0,0,13.16415,0,0,0,0,0,0.49444,0,0,0,0,0.29733,0,0.27436,0,0,0,0.03882,0,0,0.00601,2.55307,0,0,0,0,0,0,0.4852,0,0
Northern Vancouver Island Shelf,T03,-128.596,51.141,2002-08-19,11:48,Daylight,Bongo VNH,253,0.58,130,138,48.99,83,0,0,0,0,19.22414,0,0.00131,0,0.01286,0,1.40425,0,0,0,0,0.30745,0,0.30414,0,0,0.1571,0,0,0,0,3.77546,0,0,0,0,0,0,0,0,0
Northern Vancouver Island Shelf,T02,-128.464,51.208,2002-08-19,12:24,Daylight,Bongo VNH,253,0.58,130,187,43.38,86,0,1.39862,0,0,32.63743,0,0,0,0.05809,0,2.63605,0,0,0,0,2.81328,0,0,0,0,0,0,0,0,0.00767,3.00968,0,0,0,0,0,0,0,0,0
Northern Vancouver Island Shelf,T01,-128.338,51.275,2002-08-19,13:55,Daylight,Bongo VNH,253,0.58,70,77,25.54,89,0,0.08222,0.70164,0.02506,19.4927,0,0,0,0.27134,0,0.63126,0,0,0,0,0.67549,0,4.25019,0.75176,0,0,0.00852,0,0,0.02606,6.38998,0,0,0.06852,0,0,0,18.24276,0,0
Hecate Strait,HS01,-129.866,52.532,2002-08-21,8:29,Daylight,Bongo VNH,253,0.58,150,220,58.05,92,0,0.03618,0,0,9.42139,0,0,0.11714,0.01085,0,3.95977,0,0,0,0,0.80951,0,0.02153,0.35831,0,0,0,0,0,0.00287,0.18742,0,0,0.12369,0,0,0,0,0,0
Hecate Strait,HS02,-130.46,53,2002-08-21,13:26,Daylight,Bongo VNH,253,0.58,110,120,28.36,95,0,0,0,0,5.21191,0,0,0,0.02221,0,5.81029,0,0,0,0,0.94873,0,1.80713,0.0208,0,0,0,0,0,0,0,0,0,0.06347,0,0,0,0,0,0
Hecate Strait,HS03,-130.721,53.221,2002-08-21,15:59,Daylight,Bongo VNH,253,0.58,150,160,43.03,98,0,1.0086,0,0,11.43096,0,0,0,0.05856,0,7.19498,0,0,0,0,17.12294,0,2.73298,0.10969,0,0,0,0,0,0,0,0,0,0.9017,0,0,0,0,0,0
Dixon Shelf,ISEA03,-132.355,54.682,2002-08-24,16:55,Daylight,Bongo VNH,253,0.58,130,140,38.26,146,0.04182,0.10978,0.03346,0,4.41642,0,0,0.07318,0.06587,0,0.94407,0,0,0,0,3.04516,0,0,0.03084,0,0,0,0,0,0,0,0,0,0.09409,0,0,0,0,0,0
Dixon Shelf,ISEA04,-131.97,54.685,2002-08-24,19:14,Daylight,Bongo VNH,253,0.58,150,200,52.31,149,0.18161,0,0,0,0.76225,0,0,0,0,0,4.77113,0,0,0,0,0.96857,0,0,0,0,0,0,0,0,0.01051,0,0,0,0,0,0,0,0,0,0
Dixon Shelf,ISEA05,-131.899,54.759,2002-08-24,20:35,Daylight,Bongo VNH,253,0.58,150,387,54.99,152,0,0,0,0,1.74386,0,0,0,0,0,1.75071,0,0,0,0,2.19397,0,0.02273,0,0,0,0,0,0,0,0,0,0,0.03273,0,0,0,0,0,0
Dixon Shelf,ISEA06,-131.91,54.838,2002-08-24,22:12,Daylight,Bongo VNH,253,0.58,150,402,51.84,155,0.55382,0,0,0,1.67469,0,0,0.03395,0,0,0.07566,0.00278,0,0.01543,0,2.9179,0,0.03665,0.04051,0,0,0.00259,0,0,0,0.02623,0,0,0.03472,0,0,0,0,0,0
Dixon Shelf,ISEA07,-131.921,54.922,2002-08-24,23:43,Night,Bongo VNH,253,0.58,150,415,44.83,158,0.00187,0.21164,0,0,2.48695,0,0,0,0.10172,0,3.55204,0,0,0,0,2.14651,0,0.28887,0.10529,0,0,0,0,0,0,0,0,0,0.04015,0,0,0,0.01445,0,0
Dixon Shelf,DE05,-132.679,54.178,2002-08-25,13:21,Daylight,Bongo VNH,253,0.58,40,51,18.6,161,0,0,0,0,2.03777,0,0,0,0,0,0,0,0,0,0,0,0,0.0672,0.17204,0,0,0,0,0,0.06933,0.47312,0,0,0.01935,0,0,0,0,0,0
Dixon Shelf,DE04,-132.415,54.151,2002-08-25,15:20,Daylight,Bongo VNH,253,0.58,75,81,20.67,164,0,0,0,0,7.37604,0,0,0.08515,0,0,0,0.00697,0,0,0,0.11088,0,0.06047,0.07741,0,0,0,0,0,0.01308,0.55926,0,0,0,0,0,0,0.29802,0,0
Dixon Shelf,DE03,-132.19,54.137,2002-08-25,16:58,Daylight,Bongo VNH,253,0.58,30,38,9.46,167,0,0,0.06765,0,5.78115,0,0.02632,0,0.0666,0,0,0,0,0,0,0.11099,0,0,0.5074,0,0,0.02841,0,0,0.00879,0,0,0,0.00211,0,0,0,11.8055,0,0
Dixon Shelf,DE02,-131.936,54.163,2002-08-25,20:11,Daylight,Bongo VNH,253,0.58,60,68,17.86,170,0,0,0,0,4.98814,0,0.04255,0.14143,0,0,0,0,0,0,0,0.0785,0,0,0,0,0,0,0,0,0.1815,0.07615,0,0,0,0,0,0,1.29899,0,0
Southern Vancouver Island Shelf (Stations B and D),P04,-126.168,48.65,2002-08-26,4:11,Night,Bongo VNH,236,0.56,150,1336,39.16,8,0,1.70429,0.27784,0.08172,11.21793,0,0,1.08529,0,0,2.51722,0,0,0,0,2.37292,0,1.65986,0.06026,0,0.32074,0.17847,0,0,0,0.69765,0,0,0,0,0.08172,0,0.00817,0,0
Hecate Strait,H08,-131.003,52.592,2002-08-26,13:20,Daylight,Bongo VNH,253,0.58,100,108,47.13,173,0,0.331,0.03395,0,2.33533,0,0,0.87842,0.01337,0,1.21074,0,0,0,0,0.39936,0,7.89094,0.05007,0,0,0,0,0,0,0.02886,0,0,0.4948,0,0,0,0,0,0
Hecate Strait,H07,-130.741,52.534,2002-08-26,16:06,Daylight,Bongo VNH,253,0.58,115,122,63.47,176,0,0.17961,0,0,1.99567,0,0,0.7988,0,0,1.10108,0,0,0,0,0.67318,0,1.11391,0,0,0,0,0,0,0,0.02143,0,0,0.02836,0,0.00484,0,0,0,0
Hecate Strait,H06,-130.477,52.487,2002-08-26,18:15,Daylight,Bongo VNH,253,0.58,150,168,79.04,179,0,0.1708,0,0,4.38498,0,0,0.25936,0,0,1.06963,0,0,0,0,0.6119,0,0,0,0,0.01589,0,0,0,0.00801,0,0,0,0.01067,0,0,0,0,0,0
Hecate Strait,H05,-130.198,52.435,2002-08-26,21:00,Daylight,Bongo VNH,253,0.58,150,314,68.85,182,0,0.11329,0,0,4.97788,0,0,0.26289,0,0,0.83295,0,0,0,0,0.75652,0,0.64052,0,0,0.07529,0,0,0,0,0.44808,0,0,0.02614,0,0,0,0,0,0
Hecate Strait,H04,-129.966,52.377,2002-08-26,23:24,Night,Bongo VNH,253,0.58,150,219,69.78,185,0,0.14188,0,0,3.97826,0,0,0,0,0,0.31958,0,0,0,0,0.50197,0,0,0,0,0,0,0,0,0.00119,0.3898,0,0,0.0258,0,0,0,0,0,0
Northern Vancouver Island Offshore,P08,-128.667,48.816,2002-08-27,10:50,Daylight,Bongo VNH,236,0.56,150,2440,33.49,17,0.27471,0.6808,0,0.34399,18.27131,0,0,0,0,0,1.24049,0,0,0.3822,0.00248,5.9576,0,1.46551,0.17773,0,1.55915,0.03211,0,0,0,0.16244,0.14906,0,0.00119,0,0.02446,0,1.33771,1.06778,0
Northern Vancouver Island Offshore,P12,-130.666,48.969,2002-08-28,0:43,Night,Bongo VNH,236,0.56,153,3266,40.92,22,0,1.87683,0,0,5.77088,0,0,0,0.06354,0,0.06354,0,0,0.31281,0,6.74897,0,3.38221,0,0,0.08553,0,0.00141,0,0,0.45357,0,0,0.00049,0,0.35566,0,2.24438,0.75269,0
Alaska Basin East,P16,-134.67,49.284,2002-08-29,4:38,Night,Bongo VNH,236,0.56,149,3662,61.02,31,0,1.02262,0,0,12.71111,0,0,0,0.06064,0,7.21111,0.01888,0,0.52441,0,7.86156,0,1.31105,0.392,0,0,0,0,0.09013,0,2.57358,0,0,6.00065,0,0.3606,0,1.10128,0,0
Central Strait of Georgia,GEO1,-123.748,49.25,2002-08-29,11:00,Daylight,SCOR VNH,236,0.56,100,400,22.71,,0.11273,2.55042,0.02818,0.00705,1.46208,0,0,0,0,0,3.05266,0,0,0,0.01099,2.9247,0,0.16733,0.57935,0,0,0,0,0,0,0,0,0,0,0,0,0,3.16583,0,0
Alaska Basin East,P20,-138.657,49.566,2002-08-30,4:05,Night,Bongo VNH,236,0.56,150,3970,36.97,37,0,1.41131,0,0,11.57947,0,0,0,0,0,2.53005,0,0,0.17311,0,8.11468,0,0.61672,0.86557,0,0,0,0,0,0,22.16716,0,0,19.84338,0,0.50185,0,0.12118,0,0
Alaska Basin East,P26,-145.07,50.008,2002-03-09,8:15,Daylight,Bongo VNH,236,0.56,148,4250,31.66,57,0.02173,0.5609,0,0,8.12295,0,0,0,0,0,2.82248,0,0,0,0,7.09817,0,3.61339,0.07454,0,0,0,0,0,0.01737,2.80986,0,0,0,0,0.64647,0,0.16677,0,0
Alaska Basin East,MR11,-136.67,51.25,2002-06-09,22:15,Night,Bongo VNH,236,0.56,150,200,34.96,86,0,0.37757,0,0,7.0398,0,0,0,0,0,1.58616,0,0,0.36614,0,6.21167,0,5.9468,0.06751,0,0,0,0,0,0,10.87644,0,0,4.48227,0,0.4142,0,0,0,0
Haida Basin,MJ05,-132.395,51.458,2002-08-09,0:27,Night,Bongo VNH,236,0.56,150,200,63.32,93,0.01327,2.0331,0.17688,0,17.49498,0,0,0.06475,0,0,3.05369,0,0,0.15161,0.00066,3.06734,0,2.45357,0.90967,0,0.09949,0,0,0,0,2.03537,0,0,12.42735,0,0.11512,0,0,0,0
Central Strait of Georgia,GEO1,-123.748,49.25,2002-09-14,11:15,Daylight,SCOR VNH,236,0.56,100,400,22.71,,0.05231,0.30964,0,0,1.02358,0,0,0,0,0,0.37428,0.00634,0,0.21136,0.00595,0.61656,0,3.37297,0.42272,0,0,0,0.00021,0,0,0.18406,0,0,0,0,0,0,0,0,0
Gulf Islands,YELL-1,-123.747,49.042,2002-09-17,21:00,Night,Bongo ONH,350,0.19,10,10,9.19,,94.71165,0,0,0,39.63742,0,0,0.158,52.15234,0,8.52405,0,0,0,0,0,0,0,220.96453,0,25.89772,0,0,0,0,1.1839,0,0,0,0,0,0,5.64527,0,0.49027
Gulf Islands,YELL-2,-123.733,49.05,2002-09-17,21:30,Night,Bongo ONH,350,0.19,20,100,9.36,,69.74359,0,0,0,139.29231,0,0,1.78803,34.13675,0,33.36752,0,0,0,0,0,0,31.11111,129.84616,0,81.36752,0,0,0,0,2.32479,0,0,0,0,0,0,9.7094,0,0.31726
Gulf Islands,YELL-3,-123.722,49.056,2002-09-17,22:00,Night,Bongo ONH,350,0.19,20,50,10.3,,26.40777,13.2,0,0,27.50213,0,0,0.7169,24.81709,0,6.23534,0,1.86408,0,0.00404,0,0,28.7767,103.73826,0,59.41748,0,0,0,0,1.32039,0,0,0,0,0,0,7.68932,0,0.22431
Gulf Islands,YELL-4,-123.708,49.06,2002-09-17,22:30,Night,Bongo ONH,350,0.19,20,100,9.74,,23.73717,21.57289,0,0,88.62423,0,0,0.16427,17.22259,0,3.57454,0,0,0.04107,0,0,0,22.423,142.4575,0,32.81314,0,0,0,0,4.46817,0,0,0,0,0,0,7.78234,0,0
Gulf Islands,YELL-5,-123.698,49.066,2002-09-17,23:00,Night,Bongo ONH,350,0.19,20,50,11.95,,50.07532,25.85774,0,0,31.278,0,0,0.95364,12.70059,0,0.36418,0,0,0,0,0,0,12.61925,71.19264,0,18.77824,0,0,0,0,0.45523,0,0,0,0,0,0,4.08368,0,0.00857
Northern Vancouver Island Offshore,CS01,-129.697,50.583,2002-09-19,8:42,Daylight,Bongo VNH,236,0.56,240,2105,96.45,3,0,1.67067,0,0,2.89004,0,0,0,0.03836,0,0.49643,0,0,0.03318,0,2.82634,0,1.24209,0.57978,0,0,0,0,0.11405,0,0.35583,0,0,0.09279,0,0.03145,0,0,0,0
Northern Vancouver Island Offshore,CS01,-129.694,50.582,2002-09-19,9:05,Daylight,Bongo VNH,236,0.56,50,2105,26.54,3,0,0.82698,0,0,4.12412,0,0,0,0,0,0,0,0,0,0,1.37121,0,1.28862,0.60286,0,0,0,0,0,0,0.15373,0,0,2.87491,0,0.0217,0,0.0422,0,0
